timestamp,batch.T_R_C,batch.T_J_C,batch.T_cool_in_C,batch.C_A,batch.C_P,batch.conversion,batch.F_cool,batch.dHdt
2026-01-01 03:15:00,30.256378204063083,29.67259001613337,18.0,27.725676264089792,1472.2743237359102,0.9815162158239401,0.4,0.48074563462546316
2026-01-01 03:16:00,30.18095431806381,29.60089369653224,18.0,27.31798454880537,1472.6820154511947,0.9817880103007964,0.4,0.4705811215854113
2026-01-01 03:17:00,30.105886021909498,29.529531175927787,18.0,26.918888013366725,1473.0811119866332,0.9820540746577555,0.4,0.4606887669121255
2026-01-01 03:18:00,30.031175009388903,29.458504229663617,18.0,26.528157058945066,1473.471842941055,0.9823145619607033,0.4,0.4510600352360385
2026-01-01 03:19:00,29.9568228348204,29.38781449450164,18.0,26.145569273858268,1473.8544307261418,0.9825696204840946,0.4,0.44168669000768335
2026-01-01 03:20:00,29.882830918467505,29.31746347399678,18.0,25.77090918228729,1474.2290908177126,0.9828193938784751,0.4,0.4325607822597704
2026-01-01 03:21:00,29.80920055174971,29.24745254366792,18.0,25.403968002437356,1474.5960319975627,0.9830640213317084,0.4,0.4236746398046991
2026-01-01 03:22:00,29.73593290225665,29.177782955973328,18.0,25.04454341377755,1474.9554565862225,0.9833036377241483,0.4,0.4150208568511884
2026-01-01 03:23:00,29.663029018572615,29.10845584509815,18.0,24.69243933300658,1475.3075606669934,0.9835383737779956,0.4,0.4065922840242583
2026-01-01 03:24:00,29.590489834920106,29.03947223156166,18.0,24.34746569840534,1475.6525343015946,0.9837683562010631,0.4,0.3983820187732731
2026-01-01 03:25:00,29.518316175627604,28.97083302665044,18.0,24.009438262250267,1475.9905617377497,0.9839937078251665,0.4,0.3903833961532333
2026-01-01 03:26:00,29.446508759429946,28.902539036684516,18.0,23.67817839097349,1476.3218216090265,0.984214547739351,0.4,0.38258997996501337
2026-01-01 03:27:00,29.37506820360653,28.834590967123063,18.0,23.35351287276828,1476.6464871272317,0.9844309914181545,0.4,0.37499555424070086
2026-01-01 03:28:00,29.303995027965357,28.766989426516375,18.0,23.035273732349605,1476.9647262676503,0.9846431508451002,0.4,0.3675941150607102
2026-01-01 03:29:00,29.233289658676142,28.69973493030841,18.0,22.72329805259108,1477.2767019474088,0.9848511346316059,0.4,0.36037986268970396
2026-01-01 03:30:00,29.162952431961287,28.632827904497617,18.0,22.417427802770323,1477.5825721972296,0.9850550481314865,0.4,0.35334719401896597
2026-01-01 03:31:00,29.092983597648583,28.56626868916061,18.0,22.117509673165266,1477.8824903268348,0.9852549935512233,0.4,0.3464906953031617
2026-01-01 03:32:00,29.023383322590632,28.50005754184366,18.0,21.8233949157541,1478.176605084246,0.985451070056164,0.4,0.33980513517994476
2026-01-01 03:33:00,28.95415169395767,28.434194640827968,18.0,21.534939190781174,1478.4650608092188,0.9856433738728125,0.4,0.33328545796127834
2026-01-01 03:34:00,28.885288722407097,28.368680088272754,18.0,21.252002418960558,1478.7479975810395,0.9858319983873597,0.4,0.3269267771857257
2026-01-01 03:35:00,28.81679434513552,28.30351391324149,18.0,20.974448639098117,1479.0255513609018,0.9860170342406012,0.4,0.3207243694213881
2026-01-01 03:36:00,28.748668428817666,28.238696074615973,18.0,20.702145870921473,1479.2978541290786,0.9861985694193858,0.4,0.31467366830956767
2026-01-01 03:37:00,28.68091077243588,28.174226463901164,18.0,20.434965982915667,1479.5650340170844,0.9863766893447229,0.4,0.30877025883955206
2026-01-01 03:38:00,28.613521110005138,28.110104907926996,18.0,20.17278456497038,1479.8272154350295,0.9865514769566863,0.4,0.30300987184537576
2026-01-01 03:39:00,28.5464991131974,28.046331171449708,18.0,19.91548080565227,1480.0845191943476,0.9867230127962318,0.4,0.2973883787156782
2026-01-01 03:40:00,28.479844393868973,27.98290495965705,18.0,19.662937373923423,1480.3370626260767,0.9868913750840511,0.4,0.2919017863081768
2026-01-01 03:41:00,28.413556506494785,27.91982592058082,18.0,19.415040305134067,1480.584959694866,0.9870566397965773,0.4,0.28654623206059365
2026-01-01 03:42:00,28.34763495051311,27.857093647420697,18.0,19.171678891124547,1480.8283211088753,0.9872188807392502,0.4,0.28131797929017477
2026-01-01 03:43:00,28.28207917258368,27.794707680782324,18.0,18.932745574278147,1481.0672544257218,0.9873781696171479,0.4,0.27621341267425936
2026-01-01 03:44:00,28.21688856876426,27.732667510833323,18.0,18.698135845372732,1481.3018641546273,0.9875345761030849,0.4,0.27122903390471026
2026-01-01 03:45:00,28.152062486605473,27.670972579379907,18.0,18.46774814508512,1481.5322518549149,0.9876881679032766,0.4,0.26636145750916146
2026-01-01 03:46:00,28.087600227171095,27.609622281867303,18.0,18.241483769008152,1481.7585162309917,0.9878390108206612,0.4,0.26160740683251793
2026-01-01 03:47:00,28.023501046982574,27.54861596930806,18.0,18.01924677604584,1481.9807532239543,0.9879871688159695,0.4,0.2569637101721955
2026-01-01 03:48:00,27.95976415989435,27.487952950137753,18.0,17.800943900057423,1482.1990560999425,0.9881327040666283,0.4,0.2524272970610405
2026-01-01 03:49:00,27.89638873889953,27.427632492005046,18.0,17.58648446462637,1482.4135155353736,0.9882756770235823,0.4,0.2479951946919636
2026-01-01 03:50:00,27.833373917870745,27.367653823495345,18.0,17.375780300835242,1482.6242196991648,0.9884161464661099,0.4,0.24366452447865902
2026-01-01 03:51:00,27.77071879323745,27.308016135792286,18.0,17.168745667932157,1482.8312543320678,0.9885541695547119,0.4,0.23943249874696293
2026-01-01 03:52:00,27.708422425602123,27.24871858427815,18.0,16.965297176779128,1483.0347028232209,0.9886898018821473,0.4,0.23529641755162786
2026-01-01 03:53:00,27.646483841298448,27.189760290077004,18.0,16.76535371597687,1483.234646284023,0.988823097522682,0.4,0.23125366561353114
2026-01-01 03:54:00,27.584902033892433,27.131140341541652,18.0,16.56883638056506,1483.431163619435,0.9889541090796233,0.4,0.22730170937248742
2026-01-01 03:55:00,27.523675965630332,27.07285779568616,18.0,16.375668403200716,1483.6243315967993,0.9890828877311995,0.4,0.22343809415111188
2026-01-01 03:56:00,27.46280456883278,27.01491167956766,18.0,16.18577508772172,1483.8142249122782,0.9892094832748521,0.4,0.21966044142524055
2026-01-01 03:57:00,27.402286747240396,26.957300991617217,18.0,15.999083745005677,1484.0009162549943,0.9893339441699962,0.4,0.21596644619676464
2026-01-01 03:58:00,27.342121377309525,26.900024702923645,18.0,15.815523631038301,1484.1844763689617,0.9894563175793077,0.4,0.21235387446472817
2026-01-01 03:59:00,27.282307309462226,26.843081758470134,18.0,15.635025887108652,1484.3649741128913,0.9895766494085942,0.4,0.2088205607908581
2026-01-01 04:00:00,27.22284336929107,26.78647107832728,18.0,15.457523482051966,1484.542476517948,0.9896949843452987,0.4,0.20536440595574973
