timestamp,batch.T_R_C,batch.T_J_C,batch.T_cool_in_C,batch.C_A,batch.C_P,batch.conversion,batch.F_cool,batch.dHdt
2026-01-01 03:15:00,43.10269536102675,42.94789218977587,18.0,2.2227707330578883,1497.7772292669422,0.9985181528446281,0.05,0.1124809333177133
2026-01-01 03:16:00,43.08234894639236,42.92777155272921,18.0,2.128494580843683,1497.8715054191564,0.9985810036127709,0.05,0.1075350272129353
2026-01-01 03:17:00,43.06194760202362,42.907591680086114,18.0,2.0383609028069465,1497.961639097193,0.9986410927314621,0.05,0.1028133809142246
2026-01-01 03:18:00,43.04149467254524,42.88735611194784,18.0,1.9521819789738557,1498.0478180210262,0.9986985453473508,0.05,0.09830557206892196
2026-01-01 03:19:00,43.020993346530986,42.867068223128115,18.0,1.8697788102763897,1498.1302211897237,0.9987534807931491,0.05,0.09400167028738202
2026-01-01 03:20:00,43.00044666386839,42.846731230952685,18.0,1.7909807069013737,1498.2090192930987,0.9988060128620658,0.05,0.08989221391705493
2026-01-01 03:21:00,42.97985752277509,42.826348202691634,18.0,1.7156248960879297,1498.284375103912,0.9988562500692747,0.05,0.08596818788130987
2026-01-01 03:22:00,42.95922868648347,42.805922062639866,18.0,1.643556148479739,1498.3564438515202,0.9989042959010135,0.05,0.08222100253878992
2026-01-01 03:23:00,42.93856278960817,42.785455598862995,18.0,1.5746264221758686,1498.425373577824,0.9989502490518827,0.05,0.07864247352036657
2026-01-01 03:24:00,42.917862344212324,42.76495146962452,18.0,1.5086945236601297,1498.49130547634,0.9989942036508933,0.05,0.07522480250211032
2026-01-01 03:25:00,42.897129745584664,42.744412209507345,18.0,1.4456257848240395,1498.554374215176,0.999036249476784,0.05,0.07196055887399483
2026-01-01 03:26:00,42.87636727774395,42.723840235245234,18.0,1.385291755332368,1498.6147082446676,0.9990764721631117,0.05,0.06884266226544547
2026-01-01 03:27:00,42.85557711867955,42.70323785127772,18.0,1.3275699096130449,1498.672430090387,0.9991149533935914,0.05,0.06586436589014055
2026-01-01 03:28:00,42.834761345344646,42.68260725504052,18.0,1.2723433677848146,1498.7276566322153,0.9991517710881435,0.05,0.06301924067386624
2026-01-01 03:29:00,42.813921938410886,42.66195054200455,18.0,1.2195006298665112,1498.7804993701334,0.9991869995800889,0.05,0.06030116013051228
2026-01-01 03:30:00,42.793060786796445,42.641269710474944,18.0,1.168935322641171,1498.8310646773589,0.999220709784906,0.05,0.057704285952637845
2026-01-01 03:31:00,42.77217969197926,42.620566666162574,18.0,1.1205459585764184,1498.8794540414235,0.999252969360949,0.05,0.055223054284317924
2026-01-01 03:32:00,42.75128037210425,42.599843226536336,18.0,1.0742357062297037,1498.9257642937703,0.9992838428625135,0.05,0.052852162645247336
2026-01-01 03:33:00,42.73036446589509,42.57910112497012,18.0,1.0299121715930222,1498.970087828407,0.9993133918856046,0.05,0.05058655747632379
2026-01-01 03:34:00,42.70943353637955,42.55834201469037,18.0,0.987487189856743,1499.0125128101433,0.9993416752067622,0.05,0.04842142227813778
2026-01-01 03:35:00,42.688489074437484,42.53756747253709,18.0,0.9468766270961664,1499.0531233729039,0.9993687489152693,0.05,0.04635216631498203
2026-01-01 03:36:00,42.66753250217937,42.51677900254464,18.0,0.9080001914074113,1499.0919998085926,0.9993946665390617,0.05,0.04437441385813298
2026-01-01 03:37:00,42.646565176164756,42.49597803935228,18.0,0.8707812530412391,1499.1292187469587,0.9994194791646391,0.05,0.04248399394327778
2026-01-01 03:38:00,42.62558839046687,42.47516595145299,18.0,0.835146673104511,1499.1648533268956,0.9994432355512637,0.05,0.040676930618027116
2026-01-01 03:39:00,42.604603379591424,42.45434404428647,18.0,0.8010266404191342,1499.1989733595808,0.9994659822397205,0.05,0.03894943365650629
2026-01-01 03:40:00,42.5836113212564,42.43351356318561,18.0,0.7683545161476502,1499.2316454838524,0.9994877636559016,0.05,0.03729788971902148
2026-01-01 03:41:00,42.56261333904018,42.412675696182475,18.0,0.7370666858130479,1499.262933314187,0.999508622209458,0.05,0.03571885393576915
2026-01-01 03:42:00,42.54161050490296,42.391831576680886,18.0,0.7071024183580176,1499.292897581642,0.9995285983877613,0.05,0.03420904189449488
2026-01-01 03:43:00,42.52060384158898,42.37098228600206,18.0,0.678403731905691,1499.3215962680943,0.9995477308453962,0.05,0.032765322012910124
2026-01-01 03:44:00,42.4995943249142,42.35012885580852,18.0,0.6509152658999862,1499.3490847341,0.9995660564894,0.05,0.03138470827754469
2026-01-01 03:45:00,42.47858288594597,42.32927227041421,18.0,0.624584159319025,1499.375415840681,0.999583610560454,0.05,0.030064353331544395
2026-01-01 03:46:00,42.45757041307843,42.308413468983474,18.0,0.5993599346697362,1499.4006400653302,0.9996004267102201,0.05,0.028801541894727296
2026-01-01 03:47:00,42.436557754010096,42.28755334762673,18.0,0.5751943874857254,1499.4248056125143,0.9996165370750095,0.05,0.027593684499979267
2026-01-01 03:48:00,42.41554571762771,42.26669276139603,18.0,0.5520414810638199,1499.4479585189363,0.9996319723459575,0.05,0.02643831153080977
2026-01-01 03:49:00,42.39453507580072,42.245832526186405,18.0,0.5298572461874094,1499.4701427538125,0.999646761835875,0.05,0.025333067545590674
2026-01-01 03:50:00,42.37352656509108,42.2249734205476,18.0,0.5085996855968083,1499.491400314403,0.9996609335429354,0.05,0.024275705874683022
2026-01-01 03:51:00,42.352520888382,42.204116187409,18.0,0.48822868297842137,1499.5117713170216,0.9996745142113478,0.05,0.023264083477300145
2026-01-01 03:52:00,42.331518716429684,42.183261535724,18.0,0.46870591625549163,1499.5312940837446,0.999687529389163,0.05,0.022296156045579534
2026-01-01 03:53:00,42.3105206893423,42.16241014203598,18.0,0.4499947749736962,1499.5500052250263,0.9997000034833509,0.05,0.021369973343925312
2026-01-01 03:54:00,42.289527417988666,42.1415626519709,18.0,0.4320602815848413,1499.5679397184151,0.9997119598122768,0.05,0.02048367477225202
2026-01-01 03:55:00,42.268539485340966,42.120719681659125,18.0,0.41486901644141944,1499.5851309835587,0.9997234206557057,0.05,0.019635485142300214
2026-01-01 03:56:00,42.24755744775416,42.09988181909034,18.0,0.39838904632385186,1499.601610953676,0.9997344073024507,0.05,0.018823710656713052
2026-01-01 03:57:00,42.226581836185005,42.07904962540488,18.0,0.38258985633086273,1499.617410143669,0.9997449400957794,0.05,0.018046735081054897
2026-01-01 03:58:00,42.20561315735404,42.0582236361239,18.0,0.36744228497164527,1499.6325577150283,0.9997550384766856,0.05,0.017303016099426468
2026-01-01 03:59:00,42.18465189485306,42.037404362322036,18.0,0.35291846230629537,1499.6470815376938,0.9997647210251291,0.05,0.016591081844778047
2026-01-01 04:00:00,42.16369851020079,42.016592291744985,18.0,0.3389917509884307,1499.6610082490115,0.999774005499341,0.05,0.015909527595453
